FIYAT,IL,ILCE,MAHALLE,ILAN_NO,ARSA_TIPI,METREKARE,KREDIYE_UYGUNLUK,TAPU_DURUMU,TAKAS,KAT_KARSILIGI,ILGILI_BELEDIYE,METREKARE_BIRIM_FIYAT,ADA,PARSEL,KIRA_GETIRISI
1380000,MUGLA,MENTESE,YERKESIK,26998-1997,TARLA,69000,,,,HAYIR,,,,,
2290000,TEKIRDAG,MURATLI,YUKARISEVINDIKLI,119048-42,I_K,44000,,,,HAYIR,,,,,
550000,ANKARA,GOLBASI,KIZILCASAR,97196-49,I_K,400,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,GOLBASI,,2,8,
2275000,DUZCE,MERKEZ,KUYUMCUHACIALI,71095-2068,I_K,6500,,,,HAYIR,,,,,
3300000,ANKARA,GOLBASI,KARSIYAKA,4629-4181,I_T,3250,,,,HAYIR,,,,,
155000,IZMIR,DIKILI,CANDARLI,110303-225,I_K,252,,,,HAYIR,,,,,
485000,IZMIR,MENEMEN,YAHSELLI,78870-1084,BAG,7150,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MENEMEN,,,,
145000,ANKARA,MAMAK,LALAHAN,40210-2129,I_K,464,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,MAMAK,,150,10,
135000,MERSIN(ICEL),SILIFKE,ARKUM,112447-234,I_K,470,,MUSTAKIL PARSEL,HAYIR,HAYIR,SILIFKE,,,,1000.0
56000,ANKARA,PURSAKLAR,ALTINOVA,66740-779,TARLA,600,UYGUN,HISSELI TAPU,HAYIR,HAYIR,,,,,
38000,BURSA,KARACABEY,SULTANIYE,101102-53,TARLA,980,,,,HAYIR,,,,,
295000,IZMIR,SEFERIHISAR,GODENCE,82043-612,BAG,7500,,,,HAYIR,,,,,
2040000,ISTANBUL,CATALCA,IZZETTIN,53393-908,TARLA,8137,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,CATALCA BLD,250,145,118,
3654252,ANTALYA,ALANYA,CARSI,89614-83,I_K,850,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ALANYA,,,,
125000,ANTALYA,KONYAALTI,CAGLARCA,70063-349,I_K,372,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,KONYAALTI,,101,4,
400000,MUGLA,BODRUM,KARABAG,114590-139,I_K,330,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,566,1,
27000,ANKARA,ALTINDAG,KAVAKLI,40243-7758,I_K,220,UYGUN DEGIL,,EVET,EVET,,,,235,
510000,ANKARA,GOLBASI,KARSIYAKA,25511-6829,BAHCE,1500,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,EVET,,,,,
2400000,ANTALYA,MURATPASA,ERMENEK,16349-1074,I_K,2400,,,,HAYIR,MURATPASA,,,,
20000000,KIRKLARELI,PINARHISAR,DERE,0-35815116,TARLA,12148,,,,HAYIR,,,,,
3000000,ANKARA,CANKAYA,BEYTEPE,4333-1801,I_K,1632,UYGUN DEGIL,HISSELI TAPU,HAYIR,EVET,CANKAYA,1900,284,1,
1600000,ISTANBUL,CATALCA,BASAK,112893-54,TARLA,15550,,,,HAYIR,,,,,
430000,EDIRNE,KESAN,ERIKLI,0-35947094,TARLA,4150,,,,HAYIR,,,,,
2500000,IZMIR,URLA,SIRA,34418-945,TARLA,8000,,,,HAYIR,,,,,
52000,CANAKKALE,BIGA,GUNDOGDU,28849-9049,TARLA,3000,,,,HAYIR,BIGA BELEDIYESI,,102,1,
1500000,MANISA,AKHISAR,HACI ISHAK,112341-53,I_S,2308,,,,HAYIR,,,,,
850000,IZMIR,ALIAGA,YENISAKRAN,101854-88,ZEYTINLIK,5500,,HISSELI TAPU,,HAYIR,,,,,
32000000,TEKIRDAG,CORLU,HIDIRAGA,54925-2181,I_S,8700,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ERGENE,3680,219,1,
110000,IZMIR,MENEMEN,BAGCILAR,113521-126,BAG,1800,,,,HAYIR,,,,,
3721250,BURSA,IZNIK,SELCUK,21413-1402,I_K,5725,,MUSTAKIL PARSEL,,HAYIR,IZNIK,650,398,1,
1500000,ANKARA,GOLBASI,INCEK,52664-584,I_K,1380,,MUSTAKIL PARSEL,HAYIR,HAYIR,GOLBASI,,117,,
55000,CANAKKALE,BIGA,GULEC,92084-90,TARLA,2626,,,,HAYIR,,,,,
85000,ANKARA,SINCAN,YENIHISAR,4333-1336,I_K,366,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SINCAN,110,143,8,
27000,KOCAELI,KANDIRA,OMERLI,114426-63,BAHCE,911,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,KANDIRA,,123,109,
185000,USAK,MERKEZ,DIKILITAS,108760-120,I_K,259,,MUSTAKIL PARSEL,,HAYIR,USAK,715,4845,12,
225000,ANKARA,GOLBASI,KOPARAN,14074-1063,TARLA,2250,,HISSELI TAPU,,HAYIR,GOLBASI,100,,116,
2500000,ISTANBUL,TUZLA,POSTANE,49361-342,I_K,700,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,TUZLA,750,2,2,
250000,DENIZLI,TAVAS,ULUKENT,0-34192407,TARLA,5000,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,TAVAS,25,,4956,
2250000,IZMIR,CESME,ILICA,74495-3226,I_K,800,,,,HAYIR,,,,,
7311000,MUGLA,MARMARIS,SOGUT,80481-310,TARLA,7311,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MARMARIS,1000,,,
360000,KOCAELI,KARTEPE,ESME,89098-312,BAHCE,4647,,,,HAYIR,,,,,
1500000,ESKISEHIR,TEPEBASI,FEVZICAKMAK,68721-2915,I_K,3617,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,TEPEBASI,415,4248,3,
250000,TEKIRDAG,MURATLI,ISTIKLAL - KURTPINAR,32964-8444,M_A,332,UYGUN,MUSTAKIL PARSEL,EVET,EVET,,,289,158,
425000,KOCAELI,DILOVASI,TAVSANCIL,118736-26,I_K,615,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,KOCAELI,,5557,7,
95000,BALIKESIR,BURHANIYE,PELITKOY,102273-84,I_K,274,,MUSTAKIL PARSEL,HAYIR,HAYIR,BURHANIYE,,,,
8500000,ANTALYA,ALANYA,SEKI,7383-1537,TARLA,10000,BILINMIYOR,,,HAYIR,,,,,
177000,BURSA,MUDANYA,CAMLIK,8331-1699,M_A,1766,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,MUDANYA,,110,1,
60000,KONYA,MERAM,KIZILOREN,68123-2044,TARLA,4521,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,MERAM,,,,
110000,BURSA,IZNIK,MUSKULE,116040-14,M_A,2108,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BURSA BUYUKSEHIR BEL,25,1392,2005,3500.0
1270000,ANTALYA,ALANYA,IMAMLI,104035-20,TARLA,12700,,MUSTAKIL PARSEL,EVET,HAYIR,,100,,,
250000,ESKISEHIR,TEPEBASI,EMIRCEOGLU,111757-26,TARLA,4633,,MUSTAKIL PARSEL,EVET,EVET,TEPEBASI,43,11835,166,
38520,ANKARA,CANKAYA,YAKUPABDAL,2430-8344,TARLA,444,UYGUN DEGIL,HISSELI TAPU,HAYIR,HAYIR,CANKAYA,87,,825,1.0
90000,BALIKESIR,BALYA,ENVERPASA,92399-161,TARLA,10606,,MUSTAKIL PARSEL,HAYIR,HAYIR,BALYA,,,,
150000,TEKIRDAG,SULEYMANPASA,BANARLI,68733-2768,TARLA,5850,UYGUN,ZILLIYET,HAYIR,HAYIR,SULEYMANPASA,154,,,
120000,IZMIR,BERGAMA,ASAGIBEY,57701-1811,BAG,960,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,BERGAMA,960,,639,
270000,KIRKLARELI,PINARHISAR,BEYLIK,52428-1711,I_K,371,,BILINMIYOR,EVET,HAYIR,,,280,91,
175000,MANISA,YUNUSEMRE,YAGCILAR,34970-1956,I_K,400,,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
120000,EDIRNE,MERKEZ,UYUKLUTATAR,37305-38,TARLA,6435,UYGUN,HISSELI TAPU,HAYIR,HAYIR,EDIRNE,12,3594,,
1950000,MUGLA,BODRUM,TURGUTREIS,111662-53,TARLA,8000,BILINMIYOR,MUSTAKIL PARSEL,,HAYIR,,,,,
240000,ANKARA,ALTINDAG,ULUBEY,0-35850700,I_K,160,UYGUN,HISSELI TAPU,HAYIR,HAYIR,,1500,24248,2,
1250000,IZMIR,BORNOVA,YAKAKOY,22769-1834,TARLA,1617,,,,HAYIR,,,,,
81600,ANTALYA,KONYAALTI,UCOLUK,0-35293992,I_K,350,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KONYAALTI,,1111,1111,
690000,YALOVA,ALTINOVA,HURRIYET,0-27813695,TARLA,6198,,MUSTAKIL PARSEL,EVET,HAYIR,TAVSANLI,,341,209,
265000,BALIKESIR,HAVRAN,TEPEOBA,91107-1497,TARLA,3725,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
175000,BALIKESIR,HAVRAN,MESCIT,110800-118,ZEYTINLIK,900,,,,HAYIR,,,,,
550000,IZMIR,URLA,OZBEK,17023-2863,I_K,570,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
262500,BURSA,IZNIK,MAHMUDIYE,66001-98,ZEYTINLIK,8725,,,,HAYIR,,,,,
1250000,KOCAELI,GOLCUK,TOPCULAR,56722-83,M_A,2083,,,,HAYIR,,,,,
1500000,IZMIR,KEMALPASA,YUKARIKIZILCA MERKEZ,25424-2700,CIFTLIK,3998,,,,HAYIR,,,,,
1650000,ANKARA,ETIMESGUT,BAGLICA,8161-22477,I_K,2000,,,,HAYIR,,,,,
820000,ANKARA,SINCAN,FEVZI CAKMAK,15474-1399,I_K,650,,MUSTAKIL PARSEL,HAYIR,EVET,SINCAN,,,,
680000,MUGLA,MILAS,EKINANBARI,119083-104,CIFTLIK,10000,,,,HAYIR,,,,,
780000,TEKIRDAG,SULEYMANPASA,KAYI,28324-920,TARLA,22300,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SULEYMANPASA,35,0,48,
85500,ANTALYA,ELMALI,CUKURELMA,99744-674,TARLA,2850,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,ELMALI/ANTALYA,,0,489,
890000,MUGLA,MILAS,EKINDERE,61727-2787,ZEYTINLIK,11500,,MUSTAKIL PARSEL,,HAYIR,MILAS,,,,
750000,ANKARA,MAMAK,YESILBAYIR,114465-225,I_K,915,BILINMIYOR,HISSELI TAPU,HAYIR,HAYIR,MAMAK,,35843,2,
295000,SAMSUN,ATAKUM,YENIMAHALLE,40023-5499,I_K,388,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ATAKUM,,1,1,
1200000,DENIZLI,MERKEZEFENDI,BEREKETLER,73618-10048,I_K,900,UYGUN,,HAYIR,HAYIR,MERKEZEFENDI,,,,
560000,IZMIR,TORBALI,ORMANKOY,9047-1076,ZEYTINLIK,14036,BILINMIYOR,HISSELI TAPU,HAYIR,HAYIR,TORBALI,,0,420,
11475000,AFYONKARAHISAR,IHSANIYE,YAYLABAGI (ESENTEPE),0-35762826,T_A,33076,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,YAYLABAGI,347,108,62,1000.0
280000,MUGLA,MENTESE,BAYIR,110093-220,TARLA,6000,,,,HAYIR,,,,,
3500000,MUGLA,BODRUM,BITEZ,54899-2295,BAHCE,7000,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,BODRUM,,,,
2850000,AYDIN,EFELER,ATA OSB,91109-145,I_T,7275,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
6000000,IZMIR,BORNOVA,KEMALPASA,116899-68,M_A,5496,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BORNOVA,1092,23026,9,
210000,MERSIN(ICEL),SILIFKE,ATAYURT,94994-788,I_K,1000,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
179000,IZMIR,BUCA,DUMLUPINAR,85684-316,I_K,123,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,BUCA,,40354,6,
350000,ISTANBUL,BEYKOZ,ELMALI,10493-5718,BAHCE,441,,HISSELI TAPU,EVET,HAYIR,BEYKOZ BELEDIYESI,,,,
210000,MANISA,SEHZADELER,YUKARICOBANISA,34970-1992,I_K,403,,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
200000,ISPARTA,KECIBORLU,KILIC,65907-1427,TARLA,20000,UYGUN,,HAYIR,HAYIR,,,,,
185000,SAKARYA,ADAPAZARI,KUCUKHATAPLI,55646-1879,TARLA,2279,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
320000,BALIKESIR,ERDEK,YALI,95956-546,BAHCE,743,,,,HAYIR,,,,,
340000,HATAY,ALTINOZU,KAMBERLI,44780-1425,TARLA,8300,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ALTINOZU,40000,105,9,
170000,IZMIR,BERGAMA,ERTUGRUL,112706-2112,TARLA,1994,,,,EVET,,,,,
110000,MANISA,SEHZADELER,SANCAKLIBOZKOY,22228-5969,ZEYTINLIK,1400,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,0,,0,0,
135000,ANKARA,YENIMAHALLE,SUSUZ,111212-30,I_K,252,UYGUN,HISSELI TAPU,EVET,HAYIR,YENIMAHALLE,535,63935,5,
99000,ISTANBUL,ARNAVUTKOY,TAYAKADIN,114426-1,I_K,168,BILINMIYOR,HISSELI TAPU,,HAYIR,ARNAVUTKOY,,,298,
345000,MERSIN(ICEL),TOROSLAR,CAVUSLU,119352-32,I_K,650,UYGUN,BILINMIYOR,HAYIR,HAYIR,TOROSLAR,538,,,1000000.0
25000,TEKIRDAG,HAYRABOLU,HEDEYLI,73232-429,OZEL_K,2465,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,HAYRABOLU,,,1561,
1000000,DENIZLI,MERKEZEFENDI,GERZELE,116540-81,I_K,500,UYGUN DEGIL,MUSTAKIL PARSEL,EVET,HAYIR,MERKEZEFENDI,,0,1,
107500,MANISA,YUNUSEMRE,UCPINAR,34970-1384,I_K,467,,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
1100000,SAKARYA,SAPANCA,RUSTEMPASA,92006-724,BAHCE,1018,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,SAPANCA,,6,100,
395000,YALOVA,MERKEZ,ISMET PASA,78125-72,I_K,264,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,,1500,885,11,
170000,KIRKLARELI,VIZE,DUZOVA,61800-7,TARLA,2288,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SARAY,,,,
149000,BALIKESIR,GONEN,GUNDOGDU,114943-47,TARLA,5000,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,GONEN,,,,
535000,ADANA,SARICAM,KARGAKEKEC,20256-9857,I_K,2224,,BILINMIYOR,,EVET,,,213,2,
1200000,BURDUR,MERKEZ,BAGLAR,88778-502,I_K,1040,,MUSTAKIL PARSEL,HAYIR,HAYIR,BURDUR,1000,1755,1,2000.0
190000,KONYA,MERAM,SARIKIZ,68123-1523,TARLA,20900,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,MERAM,9,0,0,
620000,TEKIRDAG,SULEYMANPASA,KARADENIZ,0-35947347,BAHCE,5500,,,,HAYIR,,,,,
20000,BALIKESIR,BANDIRMA,BEYKOY,113820-263,TARLA,11000,,,,HAYIR,,,,,
1200000,IZMIR,DIKILI,SALIHLER,63767-897,TARLA,5000,,MUSTAKIL PARSEL,EVET,HAYIR,DIKILI,,,,
30000000,ANKARA,ETIMESGUT,YAPRACIK,77882-112,I_K,20500,,MUSTAKIL PARSEL,,HAYIR,ETIMESGUT,1500,,,
210000,CANAKKALE,AYVACIK,KOZLU,92430-208,M_A,83,,,,HAYIR,,,,,
260000,ANTALYA,DOSEMEALTI,YESILBAYIR,80358-681,I_K,271,,,,HAYIR,,,1045,1,
6000000,AYDIN,KUSADASI,TURKMEN,18495-2280,TARLA,12539000,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,KUSADASI,,444,42,
275000,IZMIR,KARABAGLAR,KAVACIK,6945-816,ZEYTINLIK,6338,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,KARABAGLAR,35,224,,
115000,MANISA,SALIHLI,IGDECIK,37897-1162,TARLA,10000,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,SALIHLI,,1,1,
300000,MUGLA,KOYCEGIZ,SULTANIYE,72638-2932,TARLA,2316,,,,HAYIR,KOYCEGIZ,,,,
650000,SANLIURFA,KARAKOPRU,NARLIKUYU,95446-600,I_K,1070,,,,HAYIR,,,,,
187200,ISTANBUL,ARNAVUTKOY,SAZLIBOSNA,110801-123,I_T,312,UYGUN DEGIL,HISSELI TAPU,EVET,HAYIR,CATALCA,600,0,36,
650000,IZMIR,FOCA,YENIBAGARASI,24618-365,TARLA,10080,,,,HAYIR,,,,,
2256000,ANTALYA,MANAVGAT,SISELER,98948-254,TARLA,22560,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MANAVGAT,100,,,
660000,ANTALYA,SERIK,BELEK,14448-794,I_K,555,,MUSTAKIL PARSEL,HAYIR,HAYIR,SERIK BELEDIYE,865,1,,
7000000,SAKARYA,SAPANCA,KIRKPINAR HASANPASA,13410-806,BAHCE,13200,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SAPANCA,,,,10000.0
400000,IZMIR,DIKILI,ISMETPASA,63767-912,I_K,383,,MUSTAKIL PARSEL,HAYIR,HAYIR,DIKILI,,686,,
5250000,YALOVA,CIFTLIKKOY,KILIC (YALOVA IZMIT KARAYOLU),115047-12,I_K,3215,,,,HAYIR,,,,,
11000000,ANKARA,SINCAN,TOREKENT,6135-5229,I_K,16000,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,EVET,SINCAN,610,2061,,
450000,BURSA,NILUFER,KONAKLI,6324-453,TARLA,2500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,NILUFER,,,,
450000,KOCAELI,KARAMURSEL,TEPEKOY,56722-716,TARLA,2696,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
1755000,DENIZLI,MERKEZEFENDI,ESKIHISAR,77072-2055,I_S,3711,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,MERKEZEFENDI,472,,,
250000,BURSA,YENISEHIR,YENIKOY,46127-2463,TARLA,4900,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,,,,
2000000,SAKARYA,SERDIVAN,ESENTEPE,81061-222,I_K,1702,,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
1900000,IZMIR,DIKILI,DEMIRTAS,31875-1636,TARLA,27000,,,,HAYIR,,,,,
486000,MARDIN,ARTUKLU,HAMZABEY,92646-1142,BAG,10817,,,,HAYIR,,,,,
435000,BALIKESIR,AYVALIK,SAHIL KENT,109447-78,ZEYTINLIK,7905,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,AYVALIK,,,,
45000000,IZMIR,KONAK,CINARLI,97044-264,I_T,3100,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KONAK,14507,,,
450000,BALIKESIR,BANDIRMA,SUNULLAH,110558-2015,I_K,190,UYGUN,MUSTAKIL PARSEL,EVET,EVET,BANDIRMA,,,,
950000,IZMIR,SELCUK,GOKCEALAN,73350-433,TARLA,12681,,,,HAYIR,SELCUK,,200,14,
85000,ISTANBUL,TUZLA,TEPEOREN,92722-29,I_K,200,UYGUN,HISSELI TAPU,EVET,HAYIR,TUZLA,,,,250.0
190000,CANAKKALE,BIGA,SINEKCI,109580-246,TARLA,13400,,,,HAYIR,,,,,
145000,BALIKESIR,EDREMIT,YAYLAONU,113940-43,ZEYTINLIK,3000,,MUSTAKIL PARSEL,,HAYIR,,,,,
300000,ADANA,SEYHAN,MIDIK,77451-547,I_K,500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,SEYHAN,,,,
30000,ANKARA,GOLBASI,MAHMATLIBAHCE,4937-3801,TARLA,553,,,,HAYIR,GOLBASI,,124099,18,
135000,ISTANBUL,CATALCA,DAGYENICE,8088-1748,TARLA,250,BILINMIYOR,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
2400000,ISTANBUL,SILE,UVEZLI,65216-486,TARLA,8000,UYGUN,MUSTAKIL PARSEL,,HAYIR,SILE,,,,
93000,KAYSERI,YESILHISAR,FATIH,0-35886301,BAHCE,2330,,,,HAYIR,,,,,
850000,RIZE,CAYELI,KESMETAS,67240-15,M_A,2795,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,CAYELI,,,,
1350000,ANKARA,POLATLI,OLUKPINAR,4333-536,I_S,12600,,,,HAYIR,POLATLI,105,587,,
250000,TEKIRDAG,SARKOY,KIRAZLI,81275-695,ZEYTINLIK,6625,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,,37,,,
278000,ANKARA,ETIMESGUT,SEHITALI,48228-1829,OKUL,1390,UYGUN,HISSELI TAPU,EVET,HAYIR,,,,,
1350000,DENIZLI,MERKEZEFENDI,GERZELE,73618-10036,I_K,410,UYGUN,,HAYIR,HAYIR,MERKEZEFENDI,,0,0,
625000,ANTALYA,ALANYA,IMAMLI,88841-1342,TARLA,5000,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,ALANYA,,,,
40000,KONYA,YUNAK,EGRIKUYU,692457-637,TARLA,25892,UYGUN,,HAYIR,HAYIR,,,125,29,
950000,ISTANBUL,SILIVRI,BALABAN,73493-1067,TARLA,5200,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,SILIVRI,,,,
520000,GAZIANTEP,SAHINBEY,AKBULUT,26684-324,BAHCE,4000,,MUSTAKIL PARSEL,,HAYIR,SAHINBEY,130,,,
45000,CANAKKALE,BAYRAMIC,BEZIRGANLAR,48534-1720,TARLA,7100,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,BAYRAMIC,,138,1,
4750000,ISTANBUL,SILE,YAZIMANAYIR,8012-36008,TARLA,29770,UYGUN,MUSTAKIL PARSEL,,HAYIR,SILE,120,0,952,
333000,KAYSERI,MELIKGAZI,HISARCIK,112759-117,BAG,660,,,,HAYIR,,,,,
280000,DUZCE,MERKEZ,ESENCAM (ESENCAM),111817-39,BAHCE,10500,,,,HAYIR,,,,,
64000,KONYA,SELCUKLU,SIZMA,84028-494,BAHCE,571,BILINMIYOR,HISSELI TAPU,EVET,HAYIR,SELCUKLU,112,254,30,
87000,KOCAELI,KARAMURSEL,AVCIKOY,7295-397,TARLA,1350,,,,HAYIR,,,,,
90000,TEKIRDAG,SARAY,AYASPASA,3398-2144,TARLA,229,UYGUN,,,HAYIR,SARAY,,317,71,
260000,DENIZLI,HONAZ,KAKLIK,114443-69,TARLA,6450,,,,HAYIR,,,,,
3500000,MUGLA,BODRUM,TURGUTREIS,6449-1567,TARLA,8500,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BODRUM,,,,
225000,ISTANBUL,SILIVRI,SANCAKTEPE,109734-17,TARLA,1100,BILINMIYOR,MUSTAKIL PARSEL,EVET,HAYIR,SILIVRI,191,0,0,
2000000,IZMIR,SEFERIHISAR,ORHANLI,0-26696531,ZEYTINLIK,7500,,MUSTAKIL PARSEL,HAYIR,HAYIR,SEFERIHISAR,,,,
430000,KAYSERI,MELIKGAZI,AGIRNAS,117588-112,CIFTLIK,4550,UYGUN,MUSTAKIL PARSEL,HAYIR,EVET,AGIRNAS,10581,0,0,1000.0
270000,SAMSUN,ONDOKUZMAYIS,DEREKOY,86121-4616,I_K,540,,,,HAYIR,,,,,
750000,IZMIR,SEFERIHISAR,IHSANIYE,55995-1622,TARLA,2367,,,,HAYIR,,,,,
175000,KOCAELI,KARAMURSEL,AVCIKOY,56374-2928,TARLA,1851,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,KARAMURSEL,,233,11,
860000,ANTALYA,FINIKE,HASYURT,104981-156,I_K,1403,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,FINIKE,,,,
300000,HATAY,ANTAKYA,KARAALI,57683-700,I_K,600,UYGUN,MUSTAKIL PARSEL,EVET,EVET,ANTAKYA,,,,
3000000,ERZURUM,AZIZIYE,SALTUKLU,88338-268,I_K,7500,UYGUN,HISSELI TAPU,HAYIR,HAYIR,AZIZIYE,400,,,
100000,ANKARA,POLATLI,KUSCU,61069-4024,I_K,1000,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,POLATLI,100,154,10,
11000000,KASTAMONU,CATALZEYTIN,MERKEZ,98960-86,TARLA,11912,,,HAYIR,HAYIR,CATALZEYTIN,923,157,11,
175000,K.K.T.C.,GIRNE,CATALKOY,114215-108,I_K,1060,UYGUN,MUSTAKIL PARSEL,EVET,HAYIR,CATALKOY,165,,,
320000,ANKARA,SINCAN,MALIKOY BASKENT OSB,4333-1767,I_K,1300,UYGUN DEGIL,MUSTAKIL PARSEL,HAYIR,HAYIR,SINCAN,246,29,12,
79000,OSMANIYE,BAHCE,KARSIYAKA,94210-293,M_A,480,,,,HAYIR,,,,,
200000,ANKARA,PURSAKLAR,YUVA,71390-272,TARLA,3750,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,PURSAKLAR,50000,,,
100000,DUZCE,GUMUSOVA,YONGALIK,0-35953685,I_K,768,,,,HAYIR,,,,,
2000000,IZMIR,BORNOVA,GURPINAR,116899-65,M_A,1693,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,BORNOVA,1181,22649,2,
4000000,IZMIR,CESME,ALACATI,7167-8732,OZEL_K,4000,,,,HAYIR,,,,,
1750000,IZMIR,CESME,MUSALLA,117980-176,I_K,802,,,,HAYIR,,,,,
98000,ESKISEHIR,TEPEBASI,MOLLAOGLU,65789-1556,TARLA,8450,,,,EVET,,,,659,
300000,IZMIR,KEMALPASA,75. YIL CUMHURIYET,59600-1142,I_K,294,,,,HAYIR,,,,,
190000,BALIKESIR,EDREMIT,NARLI,6579-2101,I_T,150,UYGUN,MUSTAKIL PARSEL,,HAYIR,EDREMIT,1270,,,
2400000,BALIKESIR,AYVALIK,SEFA CAMLIK,51145-1140,I_K,1100,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,AYVALIK,,,,
75000,MUGLA,MENTESE,ZEYTIN,110166-327,TARLA,2700,,,,HAYIR,,,,,
1111,DUZCE,MERKEZ,CAMIKEBIR,117713-74,I_K,5840,,MUSTAKIL PARSEL,,EVET,,,,,
333000,ESKISEHIR,SARICAKAYA,MAYISLAR,91301-2065,TARLA,5965,UYGUN DEGIL,HISSELI TAPU,EVET,HAYIR,SARICAKAYA,58,984,73,
525000,BALIKESIR,GOMEC,KARAAGAC,112478-11,ZEYTINLIK,20411,,,,HAYIR,,,,,
55000,AYDIN,CINE,COGURLUK,112515-28,ZEYTINLIK,7160,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,,8,130,5,
285000,MANISA,SEHZADELER,AHMET BEDEVI,34970-1755,I_K,279,,MUSTAKIL PARSEL,HAYIR,HAYIR,,,,,
1900000,BALIKESIR,EDREMIT,AKCAY,90940-649,I_K,955,UYGUN,MUSTAKIL PARSEL,HAYIR,HAYIR,EDREMIT,2000,,,
